codigo,descricao,unidade_medida,grupo,data_venda,valor_declarado,valor_venda
7892948044177,TINTA ACR SB LIMPA FACIL BASE C 16L IQUINE,UN,tinta_acrilica,2026-09-13T16:36:30Z,614.13,595.77
7892948044177,TINTA ACR SB LIMPA FACIL BASE C 16L IQUINE,UN,tinta_acrilica,2026-09-14T18:51:48Z,649.18,649.18
7892948044177,TINTA ACR SB LIMPA FACIL BASE C 16L IQUINE,UN,tinta_acrilica,2026-09-14T19:44:54Z,656.72,656.72
7892948044160,"TINTA ACR SB LIMPA FACIL BASE C 3,2L IQUINE",UN,tinta_acrilica,2026-09-15T17:51:36Z,143.92,143.92
7892948044153,TINTA ACR SB LIMPA FACIL BASE M 16L IQUINE,UN,tinta_acrilica,2026-09-11T23:22:05Z,500.99,485.32
7892948044146,"TINTA ACR SB LIMPA FACIL BASE M 3,2L IQUINE",UN,tinta_acrilica,2026-09-11T22:01:40Z,136.17,129.03
7892948044146,"TINTA ACR SB LIMPA FACIL BASE M 3,2L IQUINE",UN,tinta_acrilica,2026-09-14T18:51:48Z,144.33,144.33
7892948043231,"TINTA ACR SB LIMPA FACIL BASE P 3,2L IQUINE",UN,tinta_acrilica,2026-09-13T15:15:30Z,133.9,133.9
7892948043231,"TINTA ACR SB LIMPA FACIL BASE P 3,2L IQUINE",UN,tinta_acrilica,2026-09-12T18:19:07Z,140.4,140.4
2165,TINTA ACR SELA E PINTA CORES 18L IQUINE,UN,tinta_acrilica,2026-09-14T14:21:43Z,345.0,345.0
7892948057429,TINTA ACR SELA E PINTA GESSO BR NEVE 15L IQUINE,UN,tinta_acrilica,2026-09-14T13:41:27Z,285.9,271.605
7892948057429,TINTA ACR SELA E PINTA GESSO BR NEVE 15L IQUINE,UN,tinta_acrilica,2026-09-14T19:56:29Z,285.9,275.25
7892948057429,TINTA ACR SELA E PINTA GESSO BR NEVE 15L IQUINE,UN,tinta_acrilica,2026-09-14T23:59:18Z,285.9,285.9
7892948057429,TINTA ACR SELA E PINTA GESSO BR NEVE 15L IQUINE,UN,tinta_acrilica_branca,2026-09-14T13:41:27Z,285.9,271.605
7892948057429,TINTA ACR SELA E PINTA GESSO BR NEVE 15L IQUINE,UN,tinta_acrilica_branca,2026-09-14T19:56:29Z,285.9,275.25
7892948057429,TINTA ACR SELA E PINTA GESSO BR NEVE 15L IQUINE,UN,tinta_acrilica_branca,2026-09-14T23:59:18Z,285.9,285.9
7892948057429,TINTA ACR SELA E PINTA GESSO BR NEVE 15L IQUINE,UN,tinta_branca,2026-09-14T13:41:27Z,285.9,271.605
7892948057429,TINTA ACR SELA E PINTA GESSO BR NEVE 15L IQUINE,UN,tinta_branca,2026-09-14T19:56:29Z,285.9,275.25
7892948057429,TINTA ACR SELA E PINTA GESSO BR NEVE 15L IQUINE,UN,tinta_branca,2026-09-14T23:59:18Z,285.9,285.9
7892948058112,"TINTA ACR SELA E PINTA GESSO BR NEVE 3,6L IQUINE",UN,tinta_acrilica,2026-09-09T17:28:22Z,113.9,110.28
7892948058112,"TINTA ACR SELA E PINTA GESSO BR NEVE 3,6L IQUINE",UN,tinta_acrilica,2026-09-14T20:15:21Z,113.9,113.9
7892948058112,"TINTA ACR SELA E PINTA GESSO BR NEVE 3,6L IQUINE",UN,tinta_acrilica,2026-09-12T14:53:50Z,113.9,113.9
7892948058112,"TINTA ACR SELA E PINTA GESSO BR NEVE 3,6L IQUINE",UN,tinta_acrilica_branca,2026-09-09T17:28:22Z,113.9,110.28
7892948058112,"TINTA ACR SELA E PINTA GESSO BR NEVE 3,6L IQUINE",UN,tinta_acrilica_branca,2026-09-14T20:15:21Z,113.9,113.9
7892948058112,"TINTA ACR SELA E PINTA GESSO BR NEVE 3,6L IQUINE",UN,tinta_acrilica_branca,2026-09-12T14:53:50Z,113.9,113.9
7892948058112,"TINTA ACR SELA E PINTA GESSO BR NEVE 3,6L IQUINE",UN,tinta_branca,2026-09-09T17:28:22Z,113.9,110.28
7892948058112,"TINTA ACR SELA E PINTA GESSO BR NEVE 3,6L IQUINE",UN,tinta_branca,2026-09-14T20:15:21Z,113.9,113.9
7892948058112,"TINTA ACR SELA E PINTA GESSO BR NEVE 3,6L IQUINE",UN,tinta_branca,2026-09-12T14:53:50Z,113.9,113.9
1440,TINTA ACR SEMI BRILHO PALHA 18L FUTURA,UN,tinta_acrilica,2026-09-14T18:34:22Z,418.0,418.0
1946,TINTA ACR SOFT 15L - BRANCO GELO MEGA O,UN,tinta_acrilica,2026-09-12T12:18:44Z,95.0,92.89
792,TINTA ACR SOFT 15L - BRANCO GELO MEGA O,UN,tinta_acrilica,2026-09-14T17:32:48Z,119.99,116.95
1946,TINTA ACR SOFT 15L - BRANCO GELO MEGA O,UN,tinta_acrilica_branca,2026-09-12T12:18:44Z,95.0,92.89
792,TINTA ACR SOFT 15L - BRANCO GELO MEGA O,UN,tinta_acrilica_branca,2026-09-14T17:32:48Z,119.99,116.95
1946,TINTA ACR SOFT 15L - BRANCO GELO MEGA O,UN,tinta_branca,2026-09-12T12:18:44Z,95.0,92.89
792,TINTA ACR SOFT 15L - BRANCO GELO MEGA O,UN,tinta_branca,2026-09-14T17:32:48Z,119.99,116.95
1947,TINTA ACR SOFT 15L - BRANCO NEVE MEGA O,UN,tinta_acrilica,2026-09-11T16:05:41Z,95.0,90.3675
1947,TINTA ACR SOFT 15L - BRANCO NEVE MEGA O,UN,tinta_acrilica_branca,2026-09-11T16:05:41Z,95.0,90.3675
1947,TINTA ACR SOFT 15L - BRANCO NEVE MEGA O,UN,tinta_branca,2026-09-11T16:05:41Z,95.0,90.3675
3576,TINTA ACR SOFT 15L - CINZA MEDIO,UN,tinta_acrilica,2026-09-14T15:41:17Z,90.0,90.0
5135,TINTA ACR SOFT 15L - MELANCIA,UN,tinta_acrilica,2026-09-09T17:33:24Z,119.99,119.99
0000000003115,TINTA ACR SOFT 15L CINZA MEDIO,UN,tinta_acrilica,2026-09-14T16:52:29Z,126.5,124.67
25,TINTA ACR SOFT 3L - BRANCO GELO,UN,tinta_acrilica,2026-09-11T14:32:05Z,35.0,35.0
25,TINTA ACR SOFT 3L - BRANCO GELO,UN,tinta_acrilica_branca,2026-09-11T14:32:05Z,35.0,35.0
25,TINTA ACR SOFT 3L - BRANCO GELO,UN,tinta_branca,2026-09-11T14:32:05Z,35.0,35.0
5853,TINTA ACR SOFT 3L - BRANCO NEVE,UN,tinta_acrilica,2026-09-10T20:35:54Z,45.6,45.6
5853,TINTA ACR SOFT 3L - BRANCO NEVE,UN,tinta_acrilica_branca,2026-09-10T20:35:54Z,45.6,45.6
5853,TINTA ACR SOFT 3L - BRANCO NEVE,UN,tinta_branca,2026-09-10T20:35:54Z,45.6,45.6
2774,TINTA ACR SOFT 3L - CHOCOLATE,UN,tinta_acrilica,2026-09-11T12:52:44Z,35.0,35.0
5440,TINTA ACR SOFT 3L - MARINE,UN,tinta_acrilica,2026-09-12T20:48:49Z,40.0,40.0
5440,TINTA ACR SOFT 3L - MARINE,UN,tinta_acrilica,2026-09-12T13:06:58Z,99.99,99.99
4518,TINTA ACR SOFT 3L- VERDE PISCINA MEGAO,UN,tinta_acrilica,2026-09-15T16:43:41Z,40.0,40.0
3276007449426,TINTA ACR STA INT FOS CREAM 36L LUXENS,UN,tinta_acrilica,2026-09-10T00:17:35Z,102.02,102.02
09845,TINTA ACR STANDARD BRILHO PRATICO ALGODAO EGIPI SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-15T21:13:54Z,522.0,462.905
09844,"TINTA ACR STANDARD BRILHO PRATICO ALGODAO EGIPI SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-14T16:54:36Z,128.7,128.7
10834,"TINTA ACR STANDARD BRILHO PRATICO AMARELO OURO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-15T11:36:24Z,143.0,128.39
10834,"TINTA ACR STANDARD BRILHO PRATICO AMARELO OURO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-15T19:10:48Z,143.0,128.63
10834,"TINTA ACR STANDARD BRILHO PRATICO AMARELO OURO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-15T17:22:02Z,128.7,128.7
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-15T11:28:31Z,476.0,428.4
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-11T18:21:12Z,476.0,428.4
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-15T12:37:01Z,428.4,428.4
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-09T19:31:20Z,428.4,428.4
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_acrilica_branca,2026-09-15T11:28:31Z,476.0,428.4
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_acrilica_branca,2026-09-11T18:21:12Z,476.0,428.4
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_acrilica_branca,2026-09-15T12:37:01Z,428.4,428.4
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_acrilica_branca,2026-09-09T19:31:20Z,428.4,428.4
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_branca,2026-09-15T11:28:31Z,476.0,428.4
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_branca,2026-09-11T18:21:12Z,476.0,428.4
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_branca,2026-09-15T12:37:01Z,428.4,428.4
01620,TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 18L GLASU,LA,tinta_branca,2026-09-09T19:31:20Z,428.4,428.4
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-14T12:27:05Z,143.0,128.5
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-14T19:18:04Z,143.0,128.68
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-11T12:42:09Z,143.0,128.7
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-15T16:29:58Z,143.0,128.7
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-11T14:05:52Z,128.7,128.7
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-15T17:22:02Z,128.7,128.7
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica_branca,2026-09-14T12:27:05Z,143.0,128.5
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica_branca,2026-09-14T19:18:04Z,143.0,128.68
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica_branca,2026-09-11T12:42:09Z,143.0,128.7
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica_branca,2026-09-15T16:29:58Z,143.0,128.7
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica_branca,2026-09-11T14:05:52Z,128.7,128.7
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica_branca,2026-09-15T17:22:02Z,128.7,128.7
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_branca,2026-09-14T12:27:05Z,143.0,128.5
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_branca,2026-09-14T19:18:04Z,143.0,128.68
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_branca,2026-09-11T12:42:09Z,143.0,128.7
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_branca,2026-09-15T16:29:58Z,143.0,128.7
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_branca,2026-09-11T14:05:52Z,128.7,128.7
10414,"TINTA ACR STANDARD BRILHO PRATICO BRANCO SEMI BRILHO 3,6L GLASU",GL,tinta_branca,2026-09-15T17:22:02Z,128.7,128.7
09838,"TINTA ACR STANDARD BRILHO PRATICO FOTO ANTIGA SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-09T17:05:57Z,128.7,128.7
01623,TINTA ACR STANDARD BRILHO PRATICO GELO SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-12T16:19:43Z,476.0,428.03
01623,TINTA ACR STANDARD BRILHO PRATICO GELO SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-15T21:00:04Z,428.4,428.4
01623,TINTA ACR STANDARD BRILHO PRATICO GELO SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-14T11:23:29Z,428.4,428.4
10426,"TINTA ACR STANDARD BRILHO PRATICO GELO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-14T14:02:56Z,114.4,114.4
10426,"TINTA ACR STANDARD BRILHO PRATICO GELO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-12T14:04:46Z,143.0,128.5
10426,"TINTA ACR STANDARD BRILHO PRATICO GELO SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-15T20:28:57Z,128.7,128.7
09851,TINTA ACR STANDARD BRILHO PRATICO LAMINA AFIADA SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-12T16:19:43Z,522.0,469.41
09850,"TINTA ACR STANDARD BRILHO PRATICO LAMINA AFIADA SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-11T11:16:45Z,114.4,114.4
09850,"TINTA ACR STANDARD BRILHO PRATICO LAMINA AFIADA SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-10T11:28:23Z,128.7,128.7
08718,TINTA ACR STANDARD BRILHO PRATICO MARFIM SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-14T16:05:41Z,469.8,469.8
7891260059067,TINTA ACR STANDARD BRILHO PRATICO MARFIM SEMI BRILHO 18L GLASU,L,tinta_acrilica,2026-09-15T18:44:09Z,581.9,581.9
10424,"TINTA ACR STANDARD BRILHO PRATICO MARFIM SEMI BRILHO 3,6L GLASU",GL,tinta_acrilica,2026-09-12T11:38:14Z,128.0,128.0
09540,TINTA ACR STANDARD BRILHO PRATICO OCEANO SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-09T19:31:20Z,469.8,469.8
08721,TINTA ACR STANDARD BRILHO PRATICO PALHA SEMI BRILHO 18L GLASU,LA,tinta_acrilica,2026-09-14T16:09:19Z,469.8,469.8
06462,TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 18L CORAL,LA,tinta_acrilica,2026-09-14T11:28:16Z,454.0,408.6
896866,TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 18L CORAL,L,tinta_acrilica,2026-09-11T16:18:02Z,419.92,419.92
06462,TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 18L CORAL,LA,tinta_acrilica_branca,2026-09-14T11:28:16Z,454.0,408.6
896866,TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 18L CORAL,L,tinta_acrilica_branca,2026-09-11T16:18:02Z,419.92,419.92
06462,TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 18L CORAL,LA,tinta_branca,2026-09-14T11:28:16Z,454.0,408.6
896866,TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 18L CORAL,L,tinta_branca,2026-09-11T16:18:02Z,419.92,419.92
06461,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_acrilica,2026-09-15T18:49:46Z,118.8,118.8
06461,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_acrilica,2026-09-15T20:01:25Z,118.8,118.8
7891019170579,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_acrilica,2026-09-11T20:37:56Z,119.9,119.9
7891019170579,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_acrilica,2026-09-11T17:08:25Z,119.9,119.9
1710,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",UN,tinta_acrilica,2026-09-14T12:52:44Z,130.0,130.0
896865,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_acrilica,2026-09-15T14:20:35Z,133.99,133.99
06461,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_acrilica_branca,2026-09-15T18:49:46Z,118.8,118.8
06461,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_acrilica_branca,2026-09-15T20:01:25Z,118.8,118.8
7891019170579,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_acrilica_branca,2026-09-11T20:37:56Z,119.9,119.9
7891019170579,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_acrilica_branca,2026-09-11T17:08:25Z,119.9,119.9
1710,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",UN,tinta_acrilica_branca,2026-09-14T12:52:44Z,130.0,130.0
896865,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_acrilica_branca,2026-09-15T14:20:35Z,133.99,133.99
06461,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_branca,2026-09-15T18:49:46Z,118.8,118.8
06461,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_branca,2026-09-15T20:01:25Z,118.8,118.8
7891019170579,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_branca,2026-09-11T20:37:56Z,119.9,119.9
7891019170579,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_branca,2026-09-11T17:08:25Z,119.9,119.9
1710,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",UN,tinta_branca,2026-09-14T12:52:44Z,130.0,130.0
896865,"TINTA ACR STANDARD CORALAR + BRILHO E PROTECAO BRANCO SEMI BRILHO 3,6L CORAL",GL,tinta_branca,2026-09-15T14:20:35Z,133.99,133.99
06516,TINTA ACR STANDARD CORALAR + RESISTENTE AMARELO FREVO FOSCO 18L CORAL,LA,tinta_acrilica,2026-09-15T14:39:20Z,295.2,295.2
06516,TINTA ACR STANDARD CORALAR + RESISTENTE AMARELO FREVO FOSCO 18L CORAL,LA,tinta_acrilica,2026-09-15T19:33:47Z,295.2,295.2
889221,TINTA ACR STANDARD CORALAR + RESISTENTE AMARELO FREVO FOSCO 18L CORAL,L,tinta_acrilica,2026-09-13T11:40:05Z,336.99,336.99
06519,"TINTA ACR STANDARD CORALAR + RESISTENTE AMARELO FREVO FOSCO 3,6L CORAL",GL,tinta_acrilica,2026-09-09T13:44:27Z,92.0,80.0
07306,TINTA ACR STANDARD CORALAR + RESISTENTE AREIA FOSCO 18L CORAL,LA,tinta_acrilica,2026-09-11T13:32:58Z,295.2,295.2
07305,"TINTA ACR STANDARD CORALAR + RESISTENTE AREIA FOSCO 3,6L CORAL",GL,tinta_acrilica,2026-09-14T15:36:06Z,78.2,78.0
07305,"TINTA ACR STANDARD CORALAR + RESISTENTE AREIA FOSCO 3,6L CORAL",GL,tinta_acrilica,2026-09-11T12:37:05Z,92.0,82.53
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL",GL,tinta_acrilica,2026-09-10T11:48:38Z,69.6,69.6
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL",GL,tinta_acrilica,2026-09-15T16:41:36Z,78.0,78.0
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL",GL,tinta_acrilica,2026-09-10T16:32:14Z,78.3,78.3
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL",GL,tinta_acrilica_branca,2026-09-10T11:48:38Z,69.6,69.6
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL",GL,tinta_acrilica_branca,2026-09-15T16:41:36Z,78.0,78.0
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL",GL,tinta_acrilica_branca,2026-09-10T16:32:14Z,78.3,78.3
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL",GL,tinta_branca,2026-09-10T11:48:38Z,69.6,69.6
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL",GL,tinta_branca,2026-09-15T16:41:36Z,78.0,78.0
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL",GL,tinta_branca,2026-09-10T16:32:14Z,78.3,78.3
07303,TINTA ACR STANDARD CORALAR + RESISTENTE LRJ MARACATU FOSCO 18L CORAL,LA,tinta_acrilica,2026-09-15T12:09:55Z,295.0,295.0
07302,"TINTA ACR STANDARD CORALAR + RESISTENTE LRJ MARACATU FOSCO 3,6L CORAL",GL,tinta_acrilica,2026-09-09T13:44:27Z,92.0,80.0
07302,"TINTA ACR STANDARD CORALAR + RESISTENTE LRJ MARACATU FOSCO 3,6L CORAL",GL,tinta_acrilica,2026-09-15T20:31:11Z,92.0,82.8
07301,TINTA ACR STANDARD CORALAR + RESISTENTE OCEANO FOSCO 18L CORAL,LA,tinta_acrilica,2026-09-11T15:11:56Z,328.0,295.13
07301,TINTA ACR STANDARD CORALAR + RESISTENTE OCEANO FOSCO 18L CORAL,LA,tinta_acrilica,2026-09-14T13:05:53Z,295.2,295.2
09849,TINTA ACR STANDARD MAXIMA EFICIENCIA ALGODAO EGIPICIO FOSCO 18L GLASU,LA,tinta_acrilica,2026-09-14T14:45:24Z,396.0,356.4
09849,TINTA ACR STANDARD MAXIMA EFICIENCIA ALGODAO EGIPICIO FOSCO 18L GLASU,LA,tinta_acrilica,2026-09-09T18:40:26Z,396.0,396.0
08742,"TINTA ACR STANDARD MAXIMA EFICIENCIA AREIA FOSCO 3,6L GLASU",GL,tinta_acrilica,2026-09-12T12:00:15Z,109.0,98.0
09943,"TINTA ACR STANDARD MAXIMA EFICIENCIA CEU CLARO FOSCO 3,6L GLASU",GL,tinta_acrilica,2026-09-09T20:49:30Z,98.1,98.1
09842,"TINTA ACR STANDARD MAXIMA EFICIENCIA FOTO ANTIGA FOSCO 3,6L GLASU",GL,tinta_acrilica,2026-09-09T14:31:40Z,98.1,97.98
09854,"TINTA ACR STANDARD MAXIMA EFICIENCIA LAMINA AFIADA FOSCO 3,6L GLASU",GL,tinta_acrilica,2026-09-09T11:19:55Z,87.2,87.2
04013,TINTA ACR STANDARD MAXIMA EFICIENCIA MARFIM FOSCO 18L GLASU,LA,tinta_acrilica,2026-09-09T19:04:00Z,356.4,356.38
04013,TINTA ACR STANDARD MAXIMA EFICIENCIA MARFIM FOSCO 18L GLASU,LA,tinta_acrilica,2026-09-14T18:52:50Z,356.4,356.4
08750,"TINTA ACR STANDARD MAXIMA EFICIENCIA PALHA FOSCO 3,6L GLASU",GL,tinta_acrilica,2026-09-12T14:32:30Z,109.0,92.65
09543,TINTA ACR STANDARD MAXIMA EFICIENCIA TREVO DA SORTE FOSCO 18L GLASU,LA,tinta_acrilica,2026-09-11T18:48:41Z,356.4,356.4
10917,TINTA ACR STANDARD NACOR+ BRANCO FOSCO 15L IBRATIN,LA,tinta_acrilica,2026-09-12T12:30:31Z,219.0,196.97
10917,TINTA ACR STANDARD NACOR+ BRANCO FOSCO 15L IBRATIN,LA,tinta_acrilica,2026-09-11T12:42:54Z,197.1,197.1
10917,TINTA ACR STANDARD NACOR+ BRANCO FOSCO 15L IBRATIN,LA,tinta_acrilica_branca,2026-09-12T12:30:31Z,219.0,196.97
10917,TINTA ACR STANDARD NACOR+ BRANCO FOSCO 15L IBRATIN,LA,tinta_acrilica_branca,2026-09-11T12:42:54Z,197.1,197.1
10917,TINTA ACR STANDARD NACOR+ BRANCO FOSCO 15L IBRATIN,LA,tinta_branca,2026-09-12T12:30:31Z,219.0,196.97
10917,TINTA ACR STANDARD NACOR+ BRANCO FOSCO 15L IBRATIN,LA,tinta_branca,2026-09-11T12:42:54Z,197.1,197.1
05442,TINTA ACR STANDARD RENDE E COBRE MUITO AREIA FOSCO 18L SUVINIL,LA,tinta_acrilica,2026-09-09T19:43:09Z,423.0,380.47
05444,TINTA ACR STANDARD RENDE E COBRE MUITO BRANCO FOSCO 18L SUVINIL,LA,tinta_acrilica,2026-09-11T12:30:59Z,309.006,309.01
05444,TINTA ACR STANDARD RENDE E COBRE MUITO BRANCO FOSCO 18L SUVINIL,LA,tinta_acrilica,2026-09-15T11:56:05Z,309.006,309.01
05444,TINTA ACR STANDARD RENDE E COBRE MUITO BRANCO FOSCO 18L SUVINIL,LA,tinta_acrilica_branca,2026-09-11T12:30:59Z,309.006,309.01
05444,TINTA ACR STANDARD RENDE E COBRE MUITO BRANCO FOSCO 18L SUVINIL,LA,tinta_acrilica_branca,2026-09-15T11:56:05Z,309.006,309.01
05444,TINTA ACR STANDARD RENDE E COBRE MUITO BRANCO FOSCO 18L SUVINIL,LA,tinta_branca,2026-09-11T12:30:59Z,309.006,309.01
05444,TINTA ACR STANDARD RENDE E COBRE MUITO BRANCO FOSCO 18L SUVINIL,LA,tinta_branca,2026-09-15T11:56:05Z,309.006,309.01
11182,"TINTA ACR STANDARD RENDE E COBRE MUITO BRANCO FOSCO 3,6L PLASTICO SUVINIL",GL,tinta_acrilica,2026-09-15T16:45:04Z,132.0,118.8
