codigo,descricao,descricao_sefaz,gtin,ncm,gpc,unidade_medida,data_venda,valor_declarado,valor_venda
3502,PU BRANCO ARTICO. FORD - SKY,"TINTA SKYLACK PU BRANCO ARTICO III FORD 98 LT.0,675L-CX6",7899494508764,32081010,83000000,MR,2026-09-10T14:37:13Z,83.0,69.08
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL","TINTA ACRI EXT COR DUO 3 6L BR CORAL GL C/3,6L",7891019176366,32091010,83000000,GL,2026-09-10T11:48:38Z,69.6,69.6
996,KIT BRANCO CRISTAL PU VW 99 - SKYLACK,"TINTA SKYLACK PU BRANCO CRISTAL II VW 99 0,675L",7899494502878,32089010,83000000,PC,2026-09-09T20:30:05Z,83.0,69.81
3118,5132 TINTA BRANCO GELO INTERNO BD 15L,,618341747234,32091010,83000000,BD,2026-09-15T15:10:33Z,69.9,69.9
7892948057757,"TINTA ACR ACABA MOFO BR NEVE 3,6L IQUINE",,0,32091010,83000000,UN,2026-09-13T00:04:54Z,69.9,69.9
0000000005039,TINTA LUXPISO AMARELO DEMARCACAO 3 L LUX,,7908147600158,32081010,83000000,UN,2026-09-10T19:12:13Z,69.9,69.9
7892948057757,"TINTA ACR ACABA MOFO BR NEVE 3,6L IQUINE",,7892948057757,32091010,83000000,UN,2026-09-11T22:35:12Z,69.9,69.9
7892948057757,"TINTA ACR ACABA MOFO BR NEVE 3,6L IQUINE",,7892948057757,32091010,83000000,UN,2026-09-14T19:21:31Z,69.9,69.9
3134,5155 TINTA CINZA INTERNA BD 15L,,618341747463,32091010,83000000,BD,2026-09-15T14:55:13Z,79.9,69.9
54997,"TINTA ACR.F.M.FACIL BR NEVE 3,6L GLASU",,7891260545881,32091010,83000000,UN,2026-09-13T15:00:33Z,69.99,69.99
92043,"TINTA ACR FC 3,6L CORALAR +DES VD/KW COR GL0001GL","TINTA PARA PAREDE ACRILICA CORAL CORALAR 3,6L VERDE KIWI",7891019169528,32091010,83000000,GL,2026-09-12T13:45:43Z,69.99,69.99
61842,"TINTA ACR FC 3,6L CORALAR +DES MF CORAL GL0001GL","TINTA CORALAR ACRILICA MARFIM 3.6L CORAL 1X3,6L CORAL",7891019138623,32091010,83000000,GL,2026-09-11T12:36:55Z,69.99,69.99
61841,"TINTA ACR FC 3,6L CORALAR +DES PALH CORA GL0001GL","TINTA PARA PAREDE ACRILICA CORAL CORALAR 3,6 L PALHA",7891019138661,32091010,83000000,GL,2026-09-09T15:20:21Z,69.99,69.99
891675,"TINTA ACR FC 3,6L CORALAR DES BR CORAL","TINTA PARA PAREDE ACRILICA CORAL CORALAR 3,6L BRANCO",7891019176120,32091010,83000000,GL,2026-09-14T17:23:42Z,69.99,69.99
24888,"TINTA ESM BR 0,9L CERAMICA CORAL LT0001LT",TINTA EMBELEZA CERAMICA 900ML CORAL 1X900MLAKZONOBEL,7891019201631,32089010,83000000,LT,2026-09-10T17:10:12Z,69.99,69.99
992137,"TINTA ACR FC 3,6L CORALAR +DES DIA NUB GL0004GL",,7891019922123,32091010,83000000,GL,2026-09-14T21:00:45Z,69.99,69.99
4614,TINTA ACR PISO CINZA CLARO 3L - MEGAO,,7898701774381,32091010,83000000,UN,2026-09-15T13:28:39Z,69.99,69.99
196,KIT BRANCO CRISTAL II PU VW SKYLACK,"TINTA SKYLACK PU BRANCO CRISTAL II VW 99 0,675L",7899494502878,32089010,83000000,UN,2026-09-15T20:44:23Z,70.0,70.0
3360,KIT PRETO LISZT PU GM 94 SKYLACK 900ML,"TINTA SKYLACK PU PRETO LISZT GM 94 0,675L",7899494505138,32089010,83000000,UN,2026-09-15T18:04:59Z,83.0,70.0
5345,"TINTA PISO CINZA MEDIO 3,6L MIRAPISO MIRACOR",,0,32091010,83000000,GL,2026-09-12T14:26:28Z,70.0,70.0
362960,HIDROTINTAS ESM MAXLIT AB 3L CZ MEDIO UN,,7899010487580,32081010,83000000,UN,2026-09-12T16:05:44Z,94.899999,70.0
10814,SPRAY CGIN PLASTICO PRETO FOSCO (1511) 350ML COLORGIN,TINTA SPRAY PT FOSCO 350ML PLASTICO COLORGIN,7891494015112,32082019,83000000,UND,2026-09-09T14:44:22Z,79.0,70.0
346,TINTA LATEX 18KG BR GELO LUCRILAR,,0,32141020,83000000,BD,2026-09-10T18:16:54Z,109.99,70.0
06344,PRETO - RM PRETO - RM DECORA SEDA ACETINADO (NOVO) T LT RM008,"TINTA BASE ACR AC LT0,8L ACAB SEDA T 993 LT0001LT - VERMELHO CARDINAL -",7891019177042,32091010,83000000,UN,2026-09-10T15:52:24Z,78.2317,70.0
1122,MASSA CORRIDA HIDROTINTAS 22KG,,0,32141020,83000000,UND,2026-09-12T15:10:23Z,77.0,70.0
211760,KIT BRANCO GEADA SKYLAC,"TINTA SKYLACK PU BRANCO GEADA VW 95 0,675L",7898910510947,32081010,83000000,UND,2026-09-15T17:08:02Z,83.0,70.23
10788,"TINTA ACR PREMIUM TOQUE SEDA BRANCO ACETINADO 0,9L SUVINIL",,7891260563120,32091010,83000000,LT,2026-09-15T13:16:40Z,71.0,71.0
10815,SPRAY CGIN PLASTICO BRANCO FOSCO (1520) 350ML COLORGIN,TINTA SPRAY BR FOSCO 350ML PLASTICO COLORGIN,7891494015204,32082019,83000000,UND,2026-09-11T14:02:28Z,71.1,71.1
2550,TINTA INT. ECONOMICA 15L BRANCO NEVE ARACOR 45,,0,32091010,83000000,BL,2026-09-09T12:47:19Z,79.0,71.64
353278,"IQUINE DIATEX 3,6L CAJU UN","TINTA DIATEX PINTA MAIS CAJU 3,6L IQUINE",7892948045044,32091010,83000000,UN,2026-09-11T14:55:52Z,71.9,71.9
7891019138661,"TINTA ACR FOS 3,6L PALHA CORALAR CORAL",,0,32091010,83000000,GL,2026-09-14T23:54:37Z,71.9,71.9
7891019138661,"TINTA ACR FOS 3,6L PALHA CORALAR CORAL","TINTA PARA PAREDE ACRILICA CORAL CORALAR 3,6 L PALHA",7891019138661,32091010,83000000,GL,2026-09-12T17:31:11Z,71.9,71.9
7891019922123,"TINTA ACR MAIS DES DIA NUBLADO 3,6L CORALAR CORAL",,0,32091010,83000000,UN,2026-09-11T17:22:05Z,71.9,71.9
7891019169528,"TINTA ACR FOS 3,6L VD KIWI CORALAR CORAL",,0,32091010,83000000,GL,2026-09-13T15:33:50Z,71.9,71.9
7891019162529,"TINTA ACR FOS 3,6L VD VALE CORALAR CORAL",,0,32091010,83000000,GL,2026-09-10T18:29:31Z,71.9,71.9
7891019138609,"TINTA ACR FOS 3,6L CAMURCA CORALAR CORAL",,0,32091010,83000000,GL,2026-09-14T23:19:59Z,71.9,71.9
40073,"IQUINE DIATEX 3,6L AREIA UN","TINTA DIATEX ACRIL AREIA 3,6L IQUI 1X3,6L IQUINE",7892948003662,32091010,83000000,GL,2026-09-13T13:11:37Z,71.9,71.9
7892948043187,TINTA ACR FOS 15L BR NEVE PINTALAR IQUINE,PINTALAR FA BRANCO NEVE BALDE 15L -&GT PRODUTO NAO CLASSIFICADO COMO PERIGOSO PARA FINS DE TRANSPORTE.,7892948043187,32091010,83000000,BD,2026-09-14T20:43:12Z,89.9,71.93
6568,"TINTA RENDE PLUS STANDARD 3,6L PALHA IB","NACOR TINTA ACRILICA STANDARD GA 3,6 LTS COR 000020-MARFIM",7899173400709,32091010,83000000,UN,2026-09-09T18:28:09Z,74.99,71.99
51001,"TINTA EXT STANDARD 3,6L PINK IBRATIN",,0,32091010,83000000,UN,2026-09-13T12:25:55Z,74.99,72.07
05978,BEGE ETERNO 10YY 75/084 DECORA SEDA ACETINADO (NOVO) P LT 5044,"TINTA BASE ACR AC LT0,8L ACAB SEDA P 990 LT0001LT - ALGODAO EGIPCIO - SU",7891019177035,32091010,83000000,UN,2026-09-12T12:26:01Z,72.2129,72.215
05978,PILAR 40YY 67/087 DECORA SEDA ACETINADO (NOVO) P LT 5404,"TINTA BASE ACR AC LT0,8L ACAB SEDA P 990 LT0001LT - ALGODAO EGIPCIO - SU",7891019177035,32091010,83000000,UN,2026-09-10T20:00:20Z,81.0077,72.92
7891019201631,TINTA CERAMICA 900ML EMBELEZA CERAMICA CORAL,,0,32089010,83000000,LT,2026-09-10T16:22:26Z,75.9,73.62
06369,"TINTA PISO AZUL 3,6L MIRAPISO MIRACOR",,9999900033366,32091010,83000000,GL,2026-09-11T13:26:34Z,73.75,73.75
06081,"TINTA PISO AMARELO DEMARCACAO 3,6L MIRAPISO MIRACOR",,9999900033410,32091010,83000000,GL,2026-09-09T13:04:50Z,73.75,73.75
11267,"TINTA IMPERMEA PREMIUM MACTRA VEDBEM PAREDE BRANCO FOSCO 3,6KG CORAL",,7897866455616,32091010,83000000,GL,2026-09-12T12:58:23Z,87.0,73.85
374502,"HIDRACOR HPISO 3,6L CONCRETO UN","TINTA HPISO 3,6L CONCRETO HIDRACOR",7897144010001,32091010,83000000,UN,2026-09-11T19:38:33Z,73.9,73.9
9206,"TINTA CORAL BASE ESMALTE BRILHO 0,8L CORALIT BASE DAGUA T",,0,32091010,83000000,LT,2026-09-09T13:48:55Z,74.2,74.2
1853,PU BRANCO PURO 900ML -SKYLACK,"TINTA SKYLACK PU BRANCO PURO 0,675L",7898453800598,32081010,83000000,MR,2026-09-12T16:04:51Z,83.0,74.35666666666667
3152,TINTA INT. ECONOMICA 15L MALVA ARACOR 53,,0,32091010,83000000,BL,2026-09-14T14:30:57Z,74.5,74.5
03147,"BISCOITO DE LEITE ACR ACE BASE P 0,8L DECORA SEDA CORAL 40YY 74/056","TINTA BASE ACR AC LT0,8L ACAB SEDA P 990 LT0001LT - ALGODAO EGIPCIO - SU",7891019177035,32091010,83000000,1/4,2026-09-11T20:48:54Z,76.58,74.64
10730,"TINTA ACR PREMIUM TOQUE BRILHO BRANCO SEMI BRILHO 0,9L SUVINIL",,7891260563137,32091010,83000000,LT,2026-09-15T11:58:37Z,74.7,74.7
10730,"TINTA ACR PREMIUM TOQUE BRILHO BRANCO SEMI BRILHO 0,9L SUVINIL",,7891260563137,32091010,83000000,LT,2026-09-12T14:04:39Z,83.0,74.77
6562,"TINTA RENDE PLUS STANDARD 3,6L BRANCO IB","NACOR TINTA ACRILICA STANDARD GA 3,6 LTS COR 000010-BRANCO",7899173400624,32091010,83000000,UN,2026-09-10T12:27:16Z,74.99,74.99
968574,"TINTA ESM BR 0,9L DIALINE ANTIFER VM IQU",TINTA DIALINE ANTIFERRUGEM VERMELHO 900ML IQUINE,7892948048441,32081010,83000000,LT,2026-09-12T14:59:53Z,74.99,74.99
139,TINTA DANLAR BRANCO NEVE 15L,,0,32089010,83000000,UN,2026-09-11T18:50:36Z,75.0,75.0
7233,TINTA INT. ECONOMICA 15L PEROLA,,0,32091010,83000000,BD,2026-09-09T17:00:34Z,75.0,75.0
9217,"LUXPISO 3,0L AMARELO DEMARC TINTAS LUX",,7908147622068,32091010,83000000,UN,2026-09-15T17:28:52Z,79.95,75.0
13009,TINTA INTERNA ARACOR 15L BRANCO NEVE,,0,32091010,83000000,UN,2026-09-14T10:49:50Z,75.0,75.0
06035,"TINTA PISO VERMELHO SEGURANCA 3,6L MIRAPISO MIRACOR",,9999900053951,32091010,83000000,GL,2026-09-10T14:54:22Z,75.0,75.0
4920,MASSA CORRIDA BD 25KG LUX - TINTAS LUX,,7890000049207,32141020,83000000,UN,2026-09-14T20:29:24Z,75.0,75.0
196,"PU BRANCO CRISTAL II VW 0,675ML -SKYLACK-","TINTA SKYLACK PU BRANCO CRISTAL II VW 99 0,675L",7899494502878,32081010,83000000,MR,2026-09-12T13:09:13Z,89.0,75.42875
1005,KIT BRANCO ARTICO FORD98 PU - SKYLACK,"TINTA SKYLACK PU BRANCO ARTICO III FORD 98 LT.0,675L-CX6",7899494508764,32089010,83000000,PC,2026-09-12T15:58:17Z,89.0,75.56666666666666
3278,NUANCE TINTAS BRANCO NEVE REALCOR 15L,,0,32081010,83000000,UN,2026-09-11T20:25:33Z,89.0,75.72
1576,LUCRILAR TINTA BRANCO NEV INT 18KG,,0,32141020,83000000,UN,2026-09-11T16:05:41Z,80.0,76.1
7891260179116,Tinta Acril Fo Neve 09L Teto                 De17638 Por15480,,0,32091010,83000000,UN,2026-09-12T17:53:51Z,88.19,77.4
03147,"ONDA DO MAR - SUV ACR ACE BASE P 0,8L DECORA SEDA CORAL  SUV D 335","TINTA BASE ACR AC LT0,8L ACAB SEDA P 990 LT0001LT - ALGODAO EGIPCIO - SU",7891019177035,32091010,83000000,1/4,2026-09-10T11:45:07Z,78.2,77.76
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL","TINTA ACRI EXT COR DUO 3 6L BR CORAL GL C/3,6L",7891019176366,32091010,83000000,GL,2026-09-15T16:41:36Z,78.0,78.0
07305,"TINTA ACR STANDARD CORALAR + RESISTENTE AREIA FOSCO 3,6L CORAL","TINTA ACR. DUO AREIA 3,6L CORAL",7891019908028,32091010,83000000,GL,2026-09-14T15:36:06Z,78.2,78.0
05524,"TINTA ACR STANDARD CORALAR + RESISTENTE BRANCO FOSCO 3,6L CORAL","TINTA ACRI EXT COR DUO 3 6L BR CORAL GL C/3,6L",7891019176366,32091010,83000000,GL,2026-09-10T16:32:14Z,78.3,78.3
01293,"ESMALTE PREMIUM HAMMERITE PRETO BRILHANTE 0,8L CORAL","TINTA ESM BR 0,8L HAMMERITE PT CORAL LT0001LT",7891019208036,32089010,83000000,UN,2026-09-11T13:00:32Z,78.4,78.4
CFOP5405,ESMALTE SINTETICO MAXLIT 3L CREME HIDROTINTAS,,7899010487603,32081010,83000000,GL,2026-09-15T19:15:05Z,110.0,78.44
03147,"PICO DA NEBLINA ACR ACE BASE P 0,8L DECORA SEDA CORAL 90BG 42/106","TINTA BASE ACR AC LT0,8L ACAB SEDA P 990 LT0001LT - ALGODAO EGIPCIO - SU",7891019177035,32091010,83000000,1/4,2026-09-11T14:48:24Z,78.49,78.49
CFOP5405,TINTA ESMALTE 3L DELANIL BRANCO NEVE IQUINE,,7892948051236,32081010,83000000,GL,2026-09-14T18:37:49Z,110.0,78.63
2174,TINTA INT ECONOMICA 15L BRANCO NEVE ARACOR 45,,0,32091010,83000000,UN,2026-09-12T15:24:16Z,88.0,79.0
05716,"EPOXI TINTA BASE AGUA RENOVA AZULEJOS BRANCO BRILHANTE 0,9L CORAL",CORAL WANDEPOXY (RENOVA AZULEJOS)  BASE AGUA BRIL BRANCO 1/4,7891019176403,32091010,83000000,LT,2026-09-10T16:37:55Z,88.0,79.0
05769,"ESM BRI PRETO 0,9L CORALIT ANTIFERRUGEM CORAL","TINTA ESM BR 0,9L CORALIT ANTIF PT CORAL PC0001PC",7891019173372,32089010,83000000,UN,2026-09-14T12:28:59Z,79.0,79.0
2675,TINTA INT. ECONOMICA 15L BRANCO GELO ARACOR 46,,0,32091010,83000000,BL,2026-09-10T20:08:04Z,79.5,79.5
2631,TINTA INT. ECONOMICA 15LVERDE CITRICO ARACOR 47,,0,32091010,83000000,BL,2026-09-15T10:39:38Z,79.5,79.5
2629,TINTA INT. ECONOMICA 15L AMARELO CANARIO ARACOR 48,,0,32091010,83000000,BL,2026-09-15T20:13:49Z,79.5,79.5
012749,"TINTA ACR FC 3,2L RENOVA BR CORAL","TINTA ACRI EXT RENOVA FO BR 3 2L CORAL GL C/3,2L",7891019915217,32091010,83000000,UND,2026-09-14T20:10:20Z,80.0,79.73
97,TINTA ALTA TEMPERATURA ALUMINIO 600 - MAZA,TINTA ALTA TEMPERATURA MAZA ALUMINIO 600C 900ML,7899228296400,32081010,83000000,MR,2026-09-10T14:38:26Z,95.0,79.74
1814,TINTA MIL BCO NEVE INT 15L,,618341747227,32091010,83000000,UND,2026-09-11T14:10:12Z,79.9,79.9
40249,"IQUINE GALVOMAX 0,9L BRANCO FOSCO UN","GALVOMAX-GALVANIZADOS BCO FOSCO900ML -> COD.ONU: 1263 CL.RISCO: 3,0 GR.EMB: III TINTA CONTENDO SOLVENTE ORGANICO.",7892948008063,32081010,83000000,1/,2026-09-11T15:46:04Z,79.9,79.9
1820,TINTA MIL BCO GELO INT 15L,,0,32091010,83000000,UND,2026-09-11T14:15:41Z,79.9,79.9
984930,TINTA ACR FC 15L HIPER D+ BR/GL HIPERCOR BD0001BD,HIPERCOR ACRIL 15L BRANCO GELO UN,7897144027429,32091010,83000000,BD,2026-09-14T21:42:09Z,79.99,79.99
984934,TINTA ACR FC 15 HIPER D+ MF HIPERCOR BD0001BD,HIPERCOR ECON MARFIM 15L,7897144027528,32091010,83000000,BD,2026-09-09T20:45:02Z,79.99,79.99
13830,GALVOMAX GALVANIZADOS BR FOSCO 900ML IQU,"GALVOMAX-GALVANIZADOS BCO FOSCO900ML -> COD.ONU: 1263 CL.RISCO: 3,0 GR.EMB: III TINTA CONTENDO SOLVENTE ORGANICO.",7892948008063,32081010,83000000,UN,2026-09-10T19:12:33Z,79.99,79.99
295739,TINTA ACR FC 15L HIPER D+ AREIA HIPERCOR BD0001BD,TINTA ACRILICA AREIA 15L HIPERCOR,7897144027535,32091010,83000000,BD,2026-09-12T16:16:39Z,79.99,79.99
114,TINTA LATEX BR 18KG LUCRILAR,,0,32141020,83000000,BD,2026-09-12T12:42:19Z,109.99,79.99
295738,TINTA ACR FC 15L HIPER D+ PALH HIPERCOR BD0001BD,HIPERCOR 15L PALHA ACR ECON,7897144027559,32091010,83000000,BD,2026-09-15T21:04:15Z,79.99,79.99
295743,TINTA ACR FC 15L HIPER D+ VD/PM HIPERCOR BD0001BD,TINTA ACRILICA VD PRIMAVERA 15L HIPERCOR,7897144027467,32091010,83000000,BD,2026-09-13T12:31:04Z,79.99,79.99
984929,TINTA ACR FC 15L HIPER D+ BR/NV HIPERCOR BD0001BD,HIDRACOR - ACRILICA ECONOMICA HIPERCOR BRANCO NEVE 15L,7897144027412,32091010,83000000,BD,2026-09-15T21:43:23Z,79.99,79.99
2461,"TINTA PISO CHUMBO 3,6L",,0,32091010,83000000,UND,2026-09-10T18:04:36Z,80.0,80.0
07302,"TINTA ACR STANDARD CORALAR + RESISTENTE LRJ MARACATU FOSCO 3,6L CORAL","TINTA ACR. DUO LARANJA MARACATU 3,6L CORAL",7891019908042,32091010,83000000,GL,2026-09-09T13:44:27Z,92.0,80.0
017201,TINTA ACR FC 18L PINTA PISO PT CORAL,TINTA ACR FC 18L PINTA PISO PT CORAL LT0001LT,7891019145416,32091010,83000000,LT,2026-09-15T13:08:49Z,80.0,80.0
1510,TINTA ALTA TEMPERATURA PRETO FOSCO 900ML MAZA,,7899228213186,32089010,83000000,MR,2026-09-14T21:09:09Z,95.0,80.0
011900,"TINTA ACR FC 3,6L DECORA BR CORAL","TINTA ACR FO BR NEVE DECORA MATTE 3,6L CORAL",7891019907069,32141020,83000000,BD,2026-09-14T18:58:08Z,113.09,80.0
1577,LUCRILAR TINTA BRANCO GELO INT 18KG,,0,32141020,83000000,UN,2026-09-15T17:22:36Z,80.0,80.0
283,"Zarcao Cinza Gl/ Starlux 3,6l","ZANCAO CINZA STARLUX DE 3,6L",7898482121695,32081010,83000000,UN,2026-09-11T18:23:43Z,80.0,80.0
06519,"TINTA ACR STANDARD CORALAR + RESISTENTE AMARELO FREVO FOSCO 3,6L CORAL","TINTA PARA PAREDE VINIL ACRILICO CORAL DUO 3,6 L AMARELO FREVO",7891019176304,32091010,83000000,GL,2026-09-09T13:44:27Z,92.0,80.0
33686,ESM SINT MAXLIT GL 3L BR HIDROTINTAS,,7899010487559,32081010,83000000,GL,2026-09-14T12:52:39Z,115.0,80.79
000035,TINTAX 15L BRANCO GELO,,9999900070699,32091010,83000000,UN,2026-09-12T12:10:20Z,104.0,80.85
1904,PU PRETO EBONY FORD SKY,TINTA PU PRETO EBONY .SKYLACK,7898453802486,32081010,83000000,MR,2026-09-14T19:32:03Z,95.0,81.13333333333334
2365,TINTA DANLAR INTERNA BRANCO NEVE 15L DANTEX,,0,32089010,83000000,UN,2026-09-14T16:10:44Z,95.55,81.38
7892948013685,"TINTA ACR PISO 3,6L CZ MEDIO DIAPISO IQUINE","DIAPISO SUPER RESIST CZA MEDIO 3,6L -&GT PRODUTO NAO CLASSIFICADO COMO PERIGOSO PARA FINS DE TRANSPORTE.",7892948013685,32091010,83000000,GL,2026-09-12T18:29:17Z,81.9,81.9
7892948013777,"TINTA ACR FOSC 3,6L CZ ESCURO DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-11T19:17:10Z,81.9,81.9
7892948013777,"TINTA ACR FOSC 3,6L CZ ESCURO DIAPISO IQUINE","DIAPISO SUPER RESIST CZA ESCURO 3,6L -&GT PRODUTO NAO CLASSIFICADO COMO PERIGOSO PARA FINS DE TRANSPORTE.",7892948013777,32091010,83000000,GL,2026-09-09T19:50:33Z,81.9,81.9
7892948013869,"TINTA ACR PISO 3,6L PT DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-12T18:35:29Z,81.9,81.9
7892948013890,"TINTA ACR PISO 3,6L AZ PROFUNDO DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-13T18:44:57Z,81.9,81.9
7892948013654,"TINTA ACR PISO 3,6L BR NEVE DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-10T19:51:51Z,81.9,81.9
7892948013685,"TINTA ACR PISO 3,6L CZ MEDIO DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-10T22:32:40Z,81.9,81.9
7892948013685,"TINTA ACR PISO 3,6L CZ MEDIO DIAPISO IQUINE","DIAPISO SUPER RESIST CZA MEDIO 3,6L -&GT PRODUTO NAO CLASSIFICADO COMO PERIGOSO PARA FINS DE TRANSPORTE.",7892948013685,32091010,83000000,GL,2026-09-13T15:15:30Z,81.9,81.9
7892948013715,"TINTA ACR PISO 3,6L AM DEMARC DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-09T12:28:32Z,81.9,81.9
7892948013746,"TINTA ACR PISO 3,6L CONCRETO DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-12T23:14:07Z,81.9,81.9
7892948013746,"TINTA ACR PISO 3,6L CONCRETO DIAPISO IQUINE","DIAPISO SUPER RESIST CONCRETO 3,6L -> PRODUTO NAO CLASSIFICADO COMO PERIGOSO PARA FINS DE TRANSPORTE.",7892948013746,32091010,83000000,GL,2026-09-12T14:12:26Z,81.9,81.9
7892948013807,"TINTA ACR PISO 3,6L VD FOLHA DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-13T11:29:03Z,81.9,81.9
7892948013890,"TINTA ACR PISO 3,6L AZ PROFUNDO DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-13T18:29:20Z,81.9,81.9
7892948013685,"TINTA ACR PISO 3,6L CZ MEDIO DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-13T22:18:41Z,81.9,81.9
7892948017065,"TINTA ACR PISO 3,6L CERAMICA DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-10T22:46:37Z,81.9,81.9
7892948013654,"TINTA ACR PISO 3,6L BR NEVE DIAPISO IQUINE",,0,32091010,83000000,GL,2026-09-15T11:55:24Z,81.9,81.9
9593,Tinta Lucrilar branco neve 15l /,,0,32141020,83000000,UN,2026-09-09T16:11:16Z,85.0,82.0
306,MASSA CORRIDA BD 25KG LUX - TINTAS LUX,,0,32141020,83000000,UN,2026-09-15T20:35:50Z,82.5,82.5
07305,"TINTA ACR STANDARD CORALAR + RESISTENTE AREIA FOSCO 3,6L CORAL","TINTA ACR. DUO AREIA 3,6L CORAL",7891019908028,32091010,83000000,GL,2026-09-11T12:37:05Z,92.0,82.53
000037,TINTAX 15L MARFIN,,0,32091010,83000000,UN,2026-09-12T16:56:34Z,104.0,82.72
305323,"TINTA ACR FC 3,6L RT SEL PINT GESS BR/NV GL0001GL",,7892948058112,32091010,83000000,GL,2026-09-12T15:12:42Z,89.99,82.79
05715,"EPOXI TINTA BASE AGUA RENOVA AZULEJOS BRANCO ACETINADO 0,9L CORAL",CORAL WANDEPOXY (RENOVA AZULEJOS) BASE AGUA ACET BRANCO 1/4,7891019176588,32091010,83000000,LT,2026-09-15T20:07:17Z,92.0,82.8
05715,"EPOXI TINTA BASE AGUA RENOVA AZULEJOS BRANCO ACETINADO 0,9L CORAL",CORAL WANDEPOXY (RENOVA AZULEJOS) BASE AGUA ACET BRANCO 1/4,7891019176588,32091010,83000000,LT,2026-09-15T11:27:38Z,82.8,82.8
07302,"TINTA ACR STANDARD CORALAR + RESISTENTE LRJ MARACATU FOSCO 3,6L CORAL","TINTA ACR. DUO LARANJA MARACATU 3,6L CORAL",7891019908042,32091010,83000000,GL,2026-09-15T20:31:11Z,92.0,82.8
354553,"IQUINE ESM DIALINE ANTIFERRUG 0,9 M TAB UN","TINTA ESM BR 0,9L DIALINE ANTIFER MR/TB GL0001GL",7892948048403,32081010,83000000,UN,2026-09-14T22:27:15Z,83.1,83.1
354752,"IQUINE ESM DIALINE ANTIFERRUG 0,9 PLATI UN",TINTA DIALINE ANTIFERRUGEM PLATINA 900ML IQUINE,7892948048366,32081010,83000000,UN,2026-09-11T14:23:46Z,83.1,83.1
7892948048861,"TINTA ACR FOS BASE C 3,2L SELA E PINTA IQUINE","ICORES SELA & PINTA BASE (C) 3,2L PRODUTO NAO CLASSIFICADO COMO PERIGOSO PARA FINS DE TRANSPORTE.",7892948048861,32091010,83000000,UN,2026-09-14T23:03:44Z,83.2,83.2
7891260559291,"TINTA ACR SB 0,8L BASE B2 TOQUE BRILHO SUVINIL",,0,32091010,83000000,UN,2026-09-11T19:35:20Z,84.24,84.24
2370,TINTA DANLAR INTERNA VERDE LIMAO 15L DANTEX,,0,32089010,83000000,UN,2026-09-13T11:52:26Z,95.55,84.5
52146,"TINTA SEMI BRILHO 3,0L BR NEVE LUX",,7908147625632,32091010,83000000,UN,2026-09-14T17:49:29Z,84.99,84.99
52142,"TINTA SEMI BRILHO 3,0L BR GELO LUX",,7908147625519,32091010,83000000,UN,2026-09-10T14:20:56Z,84.99,84.99
002385,TINTA LTX 15L BRANCO NEVE ARACOR,,7890000054621,32091010,83000000,UN,2026-09-11T19:25:50Z,85.0,85.0
833,ACR FOSCO GELO TINTAX 15L LT MIRACOR,,9999900070699,32091010,83000000,UN,2026-09-12T14:53:30Z,85.0,85.0
832,ACR FOSCO BRANCO TINTAX 15L LT MIRACOR,,9999900068191,32091010,83000000,UN,2026-09-11T20:24:08Z,85.0,85.0
001561,"ACR INTERIOR FOSCO AMARELO ENERGIA 3,6L TINTAX",,0,32091010,83000000,UND,2026-09-12T14:05:29Z,85.0,85.0
3296,"TINTA P/ PISO 3,6L CONCRETO - CORAL",,0,32091010,83000000,UN,2026-09-14T16:09:26Z,89.9,85.0
005600,TINTA INT ECON 15L BRANCO NEVE ARACOR,,7890000054621,32091010,83000000,UN,2026-09-10T14:46:58Z,105.99,85.0
1899,TINTA ECONOMICA BRANCO GELO ARACOR 18L,,0,32091010,83000000,UN,2026-09-14T20:40:02Z,85.0,85.0
2316,KIT PRETO NINJA PU SKYLACK,"TINTA SKYLACK PU PRETO NINJA VW 95 0,675L",7899494502281,32089010,83000000,UN,2026-09-15T20:44:23Z,85.0,85.0
01292,"ESMALTE PREMIUM HAMMERITE BRANCO BRILHANTE 0,8L CORAL","TINTA ESM BR 0,8L HAMMERITE BR CORAL LT0001LT",7891019207916,32089010,83000000,UN,2026-09-09T15:26:38Z,86.24,85.84
300461,"TINTA ACR FC 3,6L RT SEL PINT AREIA IQUI GL0001GL",,7892948057795,32091010,83000000,GL,2026-09-13T13:31:17Z,85.99,85.99
300477,"TINTA ACR FC 3,6L RT SEL PINT PALH IQUIN GL0001GL",,7892948057788,32091010,83000000,GL,2026-09-09T11:59:18Z,85.99,85.99
